#mpa_vJun23_CHOCOPhlAnSGB_202307																																																																																																																				
clade_name	SRR22212915	SRR22212916	SRR22212917	SRR22212919	SRR22212920	SRR22212921	SRR22212922	SRR22212927	SRR22212929	SRR22212932	SRR22212934	SRR22212935	SRR22212936	SRR22212938	SRR22212939	SRR22212940	SRR22212941	SRR22212944	SRR22212945	SRR22212946	SRR22212947	SRR22212950	SRR22212951	SRR22212953	SRR22212954	SRR22212957	SRR22212958	SRR22212960	SRR22212967	SRR22212971	SRR22212972	SRR22212973	SRR22212974	SRR22212977	SRR22212978	SRR22212981	SRR22212982	SRR22212984	SRR22212985	SRR22212987	SRR22212988	SRR22212990	SRR22212993	SRR22212994	SRR22212996	SRR22212997	SRR22213000	SRR22213002	SRR22213003	SRR22213004	SRR22213005	SRR22213008	SRR22213011	SRR22213015	SRR22213018	SRR22213019	SRR22213021	SRR22213022	SRR22213025	SRR22213030	SRR22213032	SRR22213034	SRR22213035	SRR22213037	SRR22213038	SRR22213040	SRR22213043	SRR22213044	SRR22213046	SRR22213049	SRR22213051	SRR22213053	SRR22213054	SRR22213055	SRR22213059	SRR22213065	SRR22213066	SRR22213068	SRR22213073	SRR22213074	SRR22213075	SRR22213078	SRR22213079	SRR22213080	SRR22213082	SRR22213083	SRR22213084	SRR22213085	SRR22213087	SRR22213088	SRR22213090	SRR22213091	SRR22213093	SRR22213094	SRR22213096	SRR22213098	SRR22213099	SRR22213101	SRR22213103	SRR22213104	SRR22213105	SRR22213107	SRR22213108	SRR22213109	SRR22213110	SRR22213114	SRR22213116	SRR22213117	SRR22213119	SRR22213122	SRR22213123	SRR22213124	SRR22213125	SRR22213126	SRR22213129	SRR22213131
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09156	0	0	0.05933	0	0	0	0	0	0	0	0.0793	0	0	0	0	0	0	0	0	0	0	0.0281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04091	0	0	0.0343	0.0271	0	0	0	0	0	0	0	0	0	0.00451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB77202|o__OFGB77202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0.01689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0	0	0	0	0	0	0	0	0	0	0.00965	0	0	0	0	0	0.02921	0	0	0.16321	0	0	0	0	0	0	0	0	0	0	0.02567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0.02903	0	0	0.01422	0	0	0	0.08289	0	0.01632	0	0	0.03764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08394	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	0	0.52879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0.04203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01977	0	0	0	0	0	0	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17896	0	0	0.00697	0	0	0	0	0	0	0	0	0	0	0	0	0.07268
k__Bacteria|p__Firmicutes|c__CFGB45628|o__OFGB45628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.55426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71165	0	0	5.88106	0	0	0	0	0	4.1584	0	0	7.11334	10.95871	0	0	0	0	0	0	0	0	0	1.27037	0	0	0	0	0	0.01219	0	0	2.0968	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01842	0	0	0	0	0	0.24266	0	0	0	1.66756	0	0	0	0	0	0	0	0	0	4.92198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63157	0	0	0.04057	0	0	0	0	0	0	0	0.51172	0	0	0	0	0	0	0	0	0	0	1.3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34967	0	0	0.52182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.12278	0	0	0	0	0	0	0	0	55.63627	0	0	0	73.48101	0	0	0	0	0	0	0	0.23201	0	0	0	0	0	0	0	0	0.61018	0	0	0	0	0	0	0	0	2.22836	5.90961	0	0	0	0	0	0	0	40.0549	0	0.00739	0	0	0	0	0	0	0	0	16.82505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1474|o__OFGB1474|f__FGB1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21565	0	0	4.32859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9491|o__OFGB9491|f__FGB9491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09156	0	0	0.05933	0	0	0	0	0	0	0	0.0793	0	0	0	0	0	0	0	0	0	0	0.0281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04091	0	0	0.0343	0.0271	0	0	0	0	0	0	0	0	0	0.00451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB77202|o__OFGB77202|f__FGB77202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02582	0.06862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183|f__FGB40183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0.01689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0	0	0	0	0	0	0	0	0	0	0.00965	0	0	0	0	0	0.02921	0	0	0.16321	0	0	0	0	0	0	0	0	0	0	0.02567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0.02903	0	0	0.01422	0	0	0	0.08289	0	0.01632	0	0	0.03764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08394	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02709	0	0	0	0	0	0	0	0	0	0	0.06904	0	0	0	0	0	0	0	0	0.03674	0	1.71802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89306	0	0	0.00382	0	0	0	0	0	0.39692	0	0	0.2187	0.14976	0	0	0	0	0	0	0	0	0	0.21076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83238	0	0	0	0	0	0	0	0	5.57508	0	99.30879	99.97112	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583|f__FGB9583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	0	0.52879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Lawsonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00697	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45628|o__OFGB45628|f__FGB45628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11635	0	0	0	0	0	0	0	0.04705	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.55426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71165	0	0	5.88106	0	0	0	0	0	4.1584	0	0	7.11334	10.95871	0	0	0	0	0	0	0	0	0	1.27037	0	0	0	0	0	0.01219	0	0	2.0968	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81217	0	0	22.38161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.26649	0	0	0	0	0	0	0	0	11.34146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71925	0	0	0	6.32998	0	11.07945	0	0	0	0	0	0	0	0	18.18819	0	0	2.38953	0.58848	0	0	0	0	0	0	0.01034	0	0	16.00861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936|g__GGB3256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01842	0	0	0	0	0	0.24266	0	0	0	1.66756	0	0	0	0	0	0	0	0	0	4.92198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87869	0	0	0	0	0	1.60815	0	0	0.16064	0	0	0	0	0	0	0	0	1.01064	0	0	0	0	0	0	0	3.46736	0	0	1.45646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18457	0	0	0	0	0	0	0	0	0.13464	0	0	0	0	0.34089	0	0	0	0	0	0.35658	0	0	0.41241	0.23757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44909	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87555	0	0	0	0	0	0	0	0	0	0	0	1.48647	0	0	0	0	0	0	0	0	2.88006	0	2.04989	0	0	0	0	0	0	0	0	0	0	0	1.69283	0	0	0	0	0	0	0	0	0	0	1.52868	0	0	0	0	0	4.88083	0	0	1.0997	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73719	0	0	2.18247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41473	0	0	0	0	0	0	0	0	0	0	0	3.76864	0	0	0	0.0526	0	20.88129	0	0	0	0	0	0	0	0	1.94143	0	0	0.10085	0.26765	0	0	0	0	0	0	0.08793	0	0	5.2013	0	0	0	0	0	0	0	0	0.1827	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__GGB9509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10587	0	0	0.85476	0	0	0	0	0	0.60096	0	0	0	0.27982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40801	0	0	0	0	0	0	0	0	1.39141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91669	0	0	0	0	0	0	0	0	0.10332	0	0	0	0	0	0.89463	0	0	0.27934	0.49076	0	0	0	0	0	0	0	0	0	0.02681	0	0	0	0	0	0	0	0	0.01036	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49327	0	0	0.01511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01822	0	0	8.33751	0	0	0	0	0	0.05813	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0.72409	0	0	0	0	0	0.3822	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924|g__GGB3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
